fecha;PM10;Velocidad;Direccion;Temperatura;HR;Presion ;Rad Solar;Precipitacion;OZONO;NO;NO2;NOX;PM2.5;CO;SO2
11/12/2023 12:00;19;2,1;78;20,3;48,94;563;348;0;11,5;7,3;3,8;11,1;3;0,26;0
11/12/2023 13:00;14;2,5;100;20,5;48,6;563;376;0;12,5;5;1,9;6,9;6;0,24;0
11/12/2023 14:00;26;2;91;21,6;44,14;562;377;0;12,2;5,5;2,7;8,3;6;0,27;0
11/12/2023 15:00;13;2,1;98;19,8;47,52;562;167;0;10,4;8,7;5,6;14,3;6;0,29;0
11/12/2023 16:00;15;2;128;18,3;53,92;562;93;0;10,4;7,2;5,8;13;4;0,29;0
11/12/2023 17:00;19;1,2;113;18,1;56,47;562;59;0;10,4;5,5;5,1;10,6;6;0,27;0
11/12/2023 18:00;22;1,1;125;16,7;58,39;562;8;0;7,7;6,7;9,3;16;9;0,35;0
11/12/2023 19:00;27;0,8;144;14,3;65,89;562;0;0;2,7;11,9;16,9;28,9;9;0,49;0
11/12/2023 20:00;29;0,7;332;12,8;73,18;563;0;0;1,4;46,2;18,9;65,2;13;0,69;0
11/12/2023 21:00;27;1,1;33;12,3;78,22;564;0;0;1,4;58,9;20,1;79,1;8;0,66;0
11/12/2023 22:00;35;0,8;44;12,1;79,53;564;0;0;1,5;75,4;19;94,4;16;0,83;0
11/12/2023 23:00;38;0,8;39;10,7;79,08;564;0;0;0,8;141,6;18,9;160,6;18;1,02;0
12/12/2023 0:00;32;0,6;283;9,6;81,71;564;0;0;0,2;90,2;15,1;105,3;13;0,74;0
12/12/2023 1:00;15;0,5;292;9,4;83,66;564;0;0;0,3;26,9;12,4;39,4;7;0,34;0
12/12/2023 2:00;26;0,6;318;9,1;84,3;563;0;0;0,2;83,4;11,9;95,3;12;0,43;0
12/12/2023 3:00;19;0,4;277;9,2;84,68;563;0;0;0,1;23,2;10,1;33,3;11;0,28;0
12/12/2023 4:00;26;0,6;261;8,7;84,61;563;0;0;0,2;114,5;13,6;128,1;20;0,4;0
12/12/2023 5:00;45;0,7;333;8;84,53;563;0;0;0,2;227,6;20,8;248,4;25;0,77;0
12/12/2023 6:00;70;0,7;331;7,8;84,74;564;0;0;0,2;242,1;24,4;266,5;31;0,99;0
12/12/2023 7:00;37;0,5;297;9;85,53;564;39;0;0,4;156,5;18,2;174,7;28;1,01;0
12/12/2023 8:00;40;0,7;318;15,6;78,58;564;208;0;2,9;80,5;19;99,5;25;0,84;0
12/12/2023 9:00;20;1,6;146;19;53,24;565;422;0;13,5;6,7;3;9,8;6;0,19;0
12/12/2023 10:00;22;2;128;20,3;45,68;564;606;0;14,9;5,5;2,6;8,1;7;0,18;0
12/12/2023 11:00;21;1,9;131;21,9;39,74;564;675;0;16,4;3;0,8;3,8;4;0,15;0
12/12/2023 12:00;11;2,1;18;22,4;38,97;563;642;0;15,8;3;0,2;3,1;4;0,15;0
12/12/2023 13:00;16;1,9;112;22,6;38,88;563;503;0;14,5;3,9;1,6;5,5;2;0,17;0
12/12/2023 14:00;14;2,3;93;23,3;37,97;562;597;0;13,9;4,4;1,5;5,9;1;0,17;0
12/12/2023 15:00;14;3,6;53;21,1;41,24;562;271;0;11,3;9,5;5,2;14,7;6;0,23;0
12/12/2023 16:00;24;3,1;73;21,3;41,63;562;271;0;11;13,9;7,4;21,3;6;0,26;0
12/12/2023 17:00;16;3,4;65;21;38,76;562;153;0;11,2;13,1;7,5;20,6;7;0,27;0
12/12/2023 18:00;15;2,9;76;17,4;47,4;562;6;0;9,2;13;9,6;22,5;5;0,32;0
12/12/2023 19:00;22;1,6;89;15,6;55,32;562;0;0;5,5;18,8;13,7;32,5;5;0,42;0
12/12/2023 20:00;29;0,7;10;13,1;65,07;563;0;0;0,9;33,5;20,6;54,1;12;0,58;0
12/12/2023 21:00;23;0,6;320;11,9;72,77;563;0;0;0,8;18,2;18,2;36,4;11;0,39;0
12/12/2023 22:00;27;0,7;323;11,2;75,83;564;0;0;2,4;29,2;14;43,2;11;0,45;0
12/12/2023 23:00;25;0,5;274;10,2;78,85;564;0;0;0,2;27,8;16,3;44,2;9;0,46;0
13/12/2023 0:00;31;0,6;336;9,2;80,54;564;0;0;0,3;61,1;14,6;75,7;6;0,55;0
13/12/2023 1:00;35;0,5;312;8,4;82,35;563;0;0;0,2;124,8;15,5;140,3;20;0,81;0
13/12/2023 2:00;27;0,7;350;8,2;83,75;563;0;0;0,3;154,7;16,8;171,5;19;0,71;0
13/12/2023 3:00;35;0,5;265;7,8;84,41;563;0;0;0,3;164,5;16,9;181,3;22;0,6;0
13/12/2023 4:00;39;0,5;294;7,1;84,56;563;0;0;0,1;129;15,6;144,6;23;0,55;0
13/12/2023 5:00;52;0,5;344;6,4;84,48;563;0;0;0,2;0;0;0;36;0,97;0
13/12/2023 6:00;70;0,7;267;6,8;85;563;0;0;0,3;0;0;0;48;1,31;0
13/12/2023 7:00;32;0,7;320;8,2;86,76;563;29;0;0,5;102,3;19,2;121,5;20;0,79;0
13/12/2023 8:00;57;0,7;279;14,2;85,9;564;225;0;2,8;102,4;23,5;125,9;30;0,94;0
13/12/2023 9:00;44;1,8;323;17,7;63,12;564;416;0;7,9;32,8;14,1;46,9;25;0,44;0
13/12/2023 10:00;25;2,4;337;19,4;51,69;564;549;0;13;12,6;7,6;20,2;10;0,26;0
13/12/2023 11:00;18;1,6;50;20,6;45,05;563;498;0;14,8;5,3;3,9;9,2;9;0,2;0
13/12/2023 12:00;14;1,5;202;22;39,85;563;594;0;15,9;2,3;0;2,2;6;0,16;0
13/12/2023 13:00;16;1,8;141;23,6;35,5;562;746;0;15,5;2,3;0,2;2,5;6;0,16;0
13/12/2023 14:00;32;2,1;130;23,9;33,63;562;646;0;15,1;4,1;1,5;5,6;9;0,18;0
13/12/2023 15:00;16;1,9;148;22,4;35,84;561;243;0;13;6,1;4,8;10,9;6;0,22;0
13/12/2023 16:00;17;1,7;101;22,2;41,33;561;220;0;13;7,3;5,8;13,1;3;0,23;0
13/12/2023 17:00;21;1,3;107;22,4;37,1;561;119;0;11,7;8,5;7,9;16,4;4;0,27;0
13/12/2023 18:00;27;1,2;217;18,3;48,42;561;3;0;9,4;9;16,1;25,1;9;0,37;0
13/12/2023 19:00;41;0,8;263;15,8;71,32;562;0;0;10,8;1,4;13,7;15,1;22;0,34;0
13/12/2023 20:00;45;0,4;300;14,1;77,48;563;0;0;6,9;26,6;19,6;46,2;21;0,54;0
13/12/2023 21:00;52;0,6;335;12,7;79,88;563;0;0;0,2;83,5;29,6;113,1;27;1,12;0
13/12/2023 22:00;61;0,7;157;11,9;79,2;563;0;0;0,3;153,3;25,7;179;30;1,4;0
13/12/2023 23:00;26;0,9;99;12,4;80,1;563;0;0;3,2;37,6;15,7;53,3;9;0,49;0
14/12/2023 0:00;34;0,9;335;11,1;77,07;563;0;0;0,4;22;17,8;39,8;11;0,5;0
14/12/2023 1:00;30;1;326;10,3;79,89;563;0;0;0,2;53,4;17,6;71;18;0,65;0
14/12/2023 2:00;29;0,8;321;9,7;82,34;562;0;0;0,2;24,2;16,1;40,3;14;0,41;0
14/12/2023 3:00;33;0,7;262;9,2;83,69;562;0;0;0,1;45,4;15,6;61,1;15;0,42;0
14/12/2023 4:00;75;0,5;304;7,9;83,36;562;0;0;0,2;110,4;15;125,4;30;0,51;0
14/12/2023 5:00;43;0,9;326;7,7;84,39;562;0;0;0,2;91,8;16;107,8;26;0,5;0
14/12/2023 6:00;48;0,9;337;7,8;85,55;563;0;0;0,3;61;15,1;76,1;22;0,46;0
14/12/2023 7:00;52;0,8;309;9;86,06;563;34;0;0,7;69,2;14,1;83,2;30;0,55;0
14/12/2023 8:00;54;1,2;347;15,3;79,69;563;223;0;2,9;64,8;16,5;81,3;32;0,74;0
14/12/2023 9:00;35;1,9;341;18,1;62,17;563;416;0;8,4;24,8;11,9;36,8;21;0,47;0
14/12/2023 10:00;26;2,1;334;20,2;53,39;563;536;0;10,6;0;0;0;15;0,23;0
14/12/2023 11:00;0;2,1;331;21,3;47,73;563;718;0;0;0;0;0;0;0;0
14/12/2023 12:00;25;2;306;21,6;42,35;562;369;0;0;0;0;0;24;0;0
14/12/2023 13:00;25;1,2;306;23,8;39,64;562;684;0;0;0;0;0;17;0;0
14/12/2023 14:00;32;1,1;290;22,7;36,74;561;169;0,1;0;0;0;0;15;0;0
14/12/2023 15:00;29;1,4;298;23,5;38,93;561;307;0;34,7;1;3,1;4;10;0,22;0
14/12/2023 16:00;58;2,6;246;20,7;51,37;561;124;0;31,3;1;7,2;8,2;27;0,3;0
14/12/2023 17:00;61;1,7;149;19;55,82;561;73;0;19,1;6,7;33,2;39,9;34;0,65;0
14/12/2023 18:00;61;1,4;261;17,9;62,59;561;6;0;17,9;3,4;31,7;35,1;35;0,63;0
14/12/2023 19:00;42;1,5;262;16,5;71,47;561;0;0;20,1;0,7;9,5;10,2;34;0,38;0
14/12/2023 20:00;37;0,8;258;15,5;76,26;562;0;0;14;0,7;13,6;14,3;27;0,42;0
14/12/2023 21:00;55;0,5;205;14,9;79,83;562;0;0;6,4;41,9;26,9;68,8;28;0,85;0
14/12/2023 22:00;53;0,5;314;14,5;80,74;562;0;0;3,3;5,8;29,2;35;21;0,71;0
14/12/2023 23:00;49;0,7;306;13,9;82,8;563;0;0;3,6;4,7;23,2;27,8;28;0,64;0
15/12/2023 0:00;54;0,7;332;14,2;84,1;563;0;0;2,1;20,7;28,1;48,8;34;0,68;0
15/12/2023 1:00;52;0,6;303;14,7;82,39;562;0;0;5,3;5;25,6;30,6;39;0,51;0
15/12/2023 2:00;41;0,6;341;14,5;81,77;562;0;0;0,7;15,2;27,6;42,8;31;0,6;0
15/12/2023 3:00;45;0,5;297;14,5;81,81;562;0;0;0,7;15,3;24,7;40;32;0,57;0
15/12/2023 4:00;35;1;330;14,2;81,35;561;0;0;2,1;0,6;14,5;15,1;20;0,36;0
15/12/2023 5:00;27;1,3;334;13,9;82,9;562;0;0;1,6;19,1;15,1;34,2;19;0,32;0
15/12/2023 6:00;29;0,7;317;14,1;82,28;562;0;0;0,3;9,3;18;27,3;17;0,28;0
15/12/2023 7:00;33;0,9;314;14,2;81,5;563;9;0;1;13,7;16,9;30,7;23;0,32;0
15/12/2023 8:00;44;0,7;312;15,1;78,1;563;48;0;2,7;18,4;18,2;36,6;26;0,44;0
15/12/2023 9:00;29;1,3;334;15,9;74,21;563;78;0;4,5;14,6;15;29,6;21;0,44;0
15/12/2023 10:00;42;1,4;333;16,1;74,03;564;86;0;5,4;17,3;17,8;35,2;20;0,4;0
15/12/2023 11:00;45;1,1;349;18,6;66,01;563;197;0;8,2;13,5;12,1;25,6;19;0,33;0
15/12/2023 12:00;36;1,4;144;18,1;61,96;563;125;0;8,2;10,6;10,9;21,5;20;0,32;0
15/12/2023 13:00;26;1;209;20,2;55,76;563;254;0;14;4,4;4,1;8,5;12;0,24;0
15/12/2023 14:00;27;1,1;303;20,1;52,39;562;147;0;16,6;3;4,9;7,9;10;0,25;0
15/12/2023 15:00;46;1;271;19,5;54,95;562;96;0;17,3;1,9;6,4;8,3;13;0,27;0
15/12/2023 16:00;44;1,3;221;19;58,52;561;98;0;12,9;4,7;9,8;14,5;18;0,3;0
15/12/2023 17:00;30;1,3;127;18,4;59,81;561;67;0;8,5;8,8;11,1;19,9;17;0,35;0
15/12/2023 18:00;32;1,4;150;16,5;65,13;562;9;0;5,8;9,6;14;23,5;20;0,43;0
15/12/2023 19:00;30;1,3;140;15,4;70,59;562;0;0;4,7;10,8;14,2;24,9;12;0,43;0
15/12/2023 20:00;47;1,2;265;14,8;77,34;563;0;0;5,4;2,2;16,6;18,8;30;0,45;0
15/12/2023 21:00;57;0,5;320;14,1;82,38;563;0;0;4,2;1,1;18,2;19,4;44;0,53;0
15/12/2023 22:00;48;0,4;316;14,3;83,32;564;0;0;6;0,1;13,8;13,9;42;0,49;0
15/12/2023 23:00;47;0,4;291;14;82,5;564;0;0;5,8;0,5;10,5;11;29;0,43;0
16/12/2023 0:00;45;0,4;322;14;83,11;564;0;0;6,6;0,7;10,3;11;33;0,41;0
16/12/2023 1:00;44;0,5;295;13,9;83,37;563;0;0;2,2;2,5;18,3;20,8;44;0,49;0
16/12/2023 2:00;53;0,6;278;13,6;83,86;563;0;0;0,3;11,9;20,3;32,2;33;0,57;0
16/12/2023 3:00;44;0,4;321;13,6;84,43;563;0;0;0,2;5;17,5;22,5;40;0,53;0
16/12/2023 4:00;44;0,6;303;13,4;84,34;563;0;0;0,1;30,8;16,4;47,2;33;0,64;0
16/12/2023 5:00;47;0,5;285;13,2;84,52;563;0;0;0,1;13,3;15,3;28,6;35;0,58;0
16/12/2023 6:00;45;0,6;314;12,8;84,48;563;0;0;0,2;18,2;12;30,2;33;0,61;0
16/12/2023 7:00;50;0,4;315;12,8;84,86;564;1;0;0,2;76,5;13,6;90,1;35;1,02;0
16/12/2023 8:00;58;0,7;296;14,2;84,29;564;84;0;0,7;97;15,3;112,3;41;1,16;0
16/12/2023 9:00;51;0,9;269;18,5;68,67;564;302;0;9,2;16,5;12,8;29,3;34;0,59;0
16/12/2023 10:00;55;1,1;275;19,7;56,27;564;284;0;19,4;5,5;10;15,5;32;0,47;0
16/12/2023 11:00;53;1;275;18,3;58,02;564;90;0;20,1;2,5;11,5;14;34;0,44;0
16/12/2023 12:00;44;0,8;262;18,8;59,77;564;132;0;20,5;1,6;7;8,6;24;0,34;0
16/12/2023 13:00;37;1,4;259;19,2;57,54;563;164;0;21,4;1,6;4;5,6;20;0,31;0
16/12/2023 14:00;26;2,8;267;17,8;61,45;563;119;0;17,9;1;1,1;2,2;13;0,22;0
16/12/2023 15:00;20;1,8;259;18,6;61,81;562;237;0;19;0;0;0;8;0,19;0
16/12/2023 16:00;20;0,9;236;19,3;57,78;562;125;0;18,2;0,8;0;0,8;9;0,21;0
16/12/2023 17:00;17;1;240;17,8;62,82;562;15;1,9;13,2;0,6;5,5;6,1;7;0,29;0
16/12/2023 18:00;24;1;151;15;77,74;563;0;7,2;4;7,2;18,7;25,9;16;0,66;0
16/12/2023 19:00;27;1,1;131;14,5;82,9;563;0;6,3;1,1;26;27,1;53,1;22;0,96;0
16/12/2023 20:00;24;1;185;14;84,49;564;0;13,1;2,3;14;21,1;35;21;0,62;0
16/12/2023 21:00;25;1,5;171;14,1;85,99;564;0;0,1;0,8;21,7;27,4;49,2;18;0,9;0
16/12/2023 22:00;26;0,8;238;14;86,03;564;0;0,1;0,2;33,3;25,9;59,2;23;0,97;0
16/12/2023 23:00;26;0,6;339;13,9;85,93;564;0;0;0;23,3;21,6;45;19;0,79;0
17/12/2023 0:00;22;0,9;327;13,7;86,33;564;0;3,2;2,3;4;18,7;22,7;14;0,56;0
17/12/2023 1:00;15;0,7;279;13,3;86,02;564;0;0,4;4,8;3,6;10,7;14,3;13;0,35;0
17/12/2023 2:00;21;0,4;269;13,1;86,18;564;0;0,9;2,3;3;14,9;18;11;0,35;0
17/12/2023 3:00;22;0,3;294;13,3;86,4;564;0;1,9;1,7;11,4;13,4;24,9;19;0,39;0
17/12/2023 4:00;28;0,4;302;13;86,35;564;0;0,1;1;15,1;12,9;28;15;0,42;0
17/12/2023 5:00;24;0,4;291;13;86,52;564;0;0;1,2;16,4;11,7;28,1;22;0,38;0
17/12/2023 6:00;22;0,6;327;13;86,7;564;0;0;0,3;53,6;12,7;66,3;22;0,6;0
17/12/2023 7:00;26;0,3;304;13,2;86,9;564;7;0;0,2;44,8;12,9;57,7;25;0,62;0
17/12/2023 8:00;26;0,5;319;14,3;86,86;565;78;0;2,3;18,1;10,4;28,4;19;0,43;0
17/12/2023 9:00;23;0,7;316;15,1;82,87;565;85;0;5,2;7,8;9;16,9;18;0,34;0
17/12/2023 10:00;30;0,8;297;16,3;79,32;565;118;0;7;6,3;8,1;14,5;24;0,35;0
17/12/2023 11:00;26;0,9;262;18;70,79;565;290;0;11,3;4,3;5,2;9,5;23;0,3;0
17/12/2023 12:00;33;1,2;290;21,6;54,72;564;617;0;17,5;3,9;3,6;7,5;16;0,29;0
17/12/2023 13:00;25;1,4;149;20,7;51,55;564;252;0;18,9;3,4;7,3;10,8;11;0,4;0
17/12/2023 14:00;21;1,2;274;21,5;50,67;563;281;0;22,6;2,3;4,4;6,7;12;0,34;0
17/12/2023 15:00;25;1,2;280;21,4;50,18;562;262;0;28,8;1,6;5,5;7,1;19;0,37;0
17/12/2023 16:00;22;2,3;272;20,1;57,58;562;212;0;23,9;0,6;0,5;1;17;0,23;0
17/12/2023 17:00;25;2;184;18,8;57,78;562;97;8,8;22,1;1,6;4,6;6,2;17;0,28;0
17/12/2023 18:00;16;1,8;170;13,3;82,57;563;1;4,4;7,6;6,6;11,9;18,5;12;0,5;0
17/12/2023 19:00;21;0,9;216;13,9;86,19;563;0;0;3,3;3,3;19,2;22,5;13;0,68;0
17/12/2023 20:00;25;0,6;324;13,8;86,07;563;0;0,1;1,7;10,1;18,9;29;18;0,77;0
17/12/2023 21:00;31;0,6;177;13,9;86,35;564;0;0;0,1;60;18,9;78,9;24;1,29;0
17/12/2023 22:00;23;0,6;278;14,2;86,53;564;0;0;0,1;35,2;18,2;53,4;23;0,99;0
17/12/2023 23:00;44;0,4;353;14,2;86,37;564;0;0;0,1;78,2;16,8;95;23;1,42;0
18/12/2023 0:00;30;0,7;315;14,2;86,47;564;0;0;0,9;36,9;14,4;51,3;19;0,84;0
18/12/2023 1:00;28;0,7;319;14,2;86,12;564;0;0,6;0,9;2,1;14,1;16,2;13;0,4;0
18/12/2023 2:00;26;0,9;263;14;86,25;563;0;1,2;0,8;15,8;13,8;29,5;18;0,47;0
18/12/2023 3:00;20;0,6;282;13,7;86,25;563;0;0,9;2,7;0,8;9,5;10,3;9;0,28;0
18/12/2023 4:00;21;0,4;296;13,6;86,5;563;0;0;2,4;0,5;9,5;10;9;0,24;0
18/12/2023 5:00;14;0,4;312;13,4;86,22;563;0;0;5,1;0,3;5,4;5,7;9;0,15;0
18/12/2023 6:00;19;0,3;315;13;86,07;563;0;0;1,8;26,4;13,3;39,7;13;0,32;0
18/12/2023 7:00;26;0,4;293;13,6;86,52;564;41;0;0,6;79,4;15,7;95;22;0,93;0
18/12/2023 8:00;20;0,8;296;17,4;80,65;564;196;0;4,2;21;9,8;30,8;19;0,45;0
18/12/2023 9:00;26;1,1;356;19,8;67,21;564;362;0;6,7;25,8;13,2;39;13;0,54;0
18/12/2023 10:00;27;1,5;346;20;59,35;564;419;0;11,2;9,7;6,9;16,6;10;0,29;0
18/12/2023 11:00;18;1,3;298;21,2;53,93;564;505;0;15,1;5,3;4,3;9,5;8;0,21;0
18/12/2023 12:00;20;1,7;132;23,2;48,75;563;853;0;14,5;3,5;1,3;4,8;4;0,15;0
18/12/2023 13:00;16;1,6;181;22,1;46,6;563;347;0;16,5;2,7;2,3;5;6;0,19;0
18/12/2023 14:00;38;2,5;248;19,5;59,5;562;196;0;28,5;2,2;9,8;12;32;0,33;0
18/12/2023 15:00;26;2,4;262;18,2;65,81;562;125;0;30;1;4,6;5,6;19;0,22;0
18/12/2023 16:00;28;1,8;271;18,5;65,48;562;137;0;26,4;0,7;3,3;4,1;21;0,19;0
18/12/2023 17:00;34;1,9;262;19,1;61,77;562;128;0;24,3;1,5;5,1;6,6;18;0,2;0
18/12/2023 18:00;28;1,1;272;17,3;66,75;562;17;0;21,2;0,4;5,1;5,4;19;0,18;0
18/12/2023 19:00;35;0,5;236;15,7;72,32;563;0;0;11,3;6;13,5;19,4;20;0,32;0
18/12/2023 20:00;40;0,5;162;14,9;78,2;563;0;0;7;11,6;14,8;26,5;25;0,38;0
18/12/2023 21:00;58;0,5;310;14,3;79,86;564;0;0;0,1;53,3;25;78,3;26;0,83;0
18/12/2023 22:00;38;0,4;301;13,3;82,09;564;0;0;0,1;44,7;18,4;63;23;0,77;0
18/12/2023 23:00;46;0,7;318;13,7;84,65;564;0;0;0,9;25,1;17,4;42,5;18;0,58;0
19/12/2023 0:00;37;0,7;240;13,9;83,66;564;0;0;0,5;18,4;20,5;38,8;22;0,54;0
19/12/2023 1:00;26;0,5;286;14,1;83,51;563;0;0;3,6;1,6;13,2;14,7;21;0,32;0
19/12/2023 2:00;33;0,6;334;14,1;82,85;563;0;0;2,3;1;15,4;16,4;19;0,31;0
19/12/2023 3:00;32;0,4;326;13,8;83,08;562;0;0,5;2,8;7,1;14,8;21,9;24;0,31;0
19/12/2023 4:00;30;0,4;245;13,7;83,95;562;0;0;2,6;14,9;12,6;27,6;10;0,26;0
19/12/2023 5:00;18;0,6;265;13,7;84,74;563;0;0,1;3,4;3,6;9;12,6;11;0,19;0
19/12/2023 6:00;22;0,5;246;13,4;83,92;563;0;0;1,1;5,8;11,2;17;11;0,2;0
19/12/2023 7:00;23;0,5;330;13,4;84,82;563;30;0;1;13,6;9,3;22,8;15;0,34;0
19/12/2023 8:00;25;1,2;331;17,6;79,5;564;230;0;3,1;33,9;11,7;45,6;21;0,6;0
19/12/2023 9:00;24;0,9;330;18,8;65,82;564;234;0;10,5;7,2;6,3;13,6;11;0,27;0
19/12/2023 10:00;17;1;304;21,2;56,79;564;510;0;13,5;7;5,5;12,4;10;0,25;0
19/12/2023 11:00;19;1,2;290;22,7;46,62;564;608;0;19,4;3,3;2,6;5,9;6;0,17;0
19/12/2023 12:00;17;1,5;286;23,2;40,96;563;536;0;25,7;0,8;0,2;1;4;0,14;0
19/12/2023 13:00;15;3;280;21,9;49,7;563;615;0;21,6;0,8;0;0,5;4;0,13;0
19/12/2023 14:00;18;2,8;268;23,3;47,54;562;703;0;21,2;0,8;0;0,5;5;0,12;0
19/12/2023 15:00;23;3,5;259;20,5;52,95;562;257;0;17;1,5;1,5;3;5;0,15;0
19/12/2023 16:00;23;1,9;240;20,8;58,79;561;210;0;15,5;1,8;3,3;5,1;7;0,14;0
19/12/2023 17:00;31;1,7;238;18,4;64,36;562;66;0;10,7;3,1;8,9;12;14;0,2;0
19/12/2023 18:00;27;1,2;231;17,1;69,2;562;2;0;8,6;1,5;11,7;13,2;11;0,24;0
19/12/2023 19:00;19;1,1;249;16,4;74,01;562;0;0;8,9;0,6;4,7;5,4;9;0,19;0
19/12/2023 20:00;9;1,1;238;15,6;76,33;563;0;0;9,7;0,2;0,7;0,9;6;0,11;0
19/12/2023 21:00;11;1,2;253;15,2;77,75;564;0;0,1;7,9;1,8;3,4;5,2;3;0,14;0
19/12/2023 22:00;13;0,9;208;14,6;80,4;564;0;0,8;5,2;1,4;7,9;9,3;4;0,2;0
19/12/2023 23:00;30;0,6;160;14;78,97;564;0;0;1,4;28,4;19,5;47,9;9;0,62;0
20/12/2023 0:00;53;0,6;317;13,2;80,99;563;0;0;0,2;43,6;17,2;60,8;38;0,68;0
20/12/2023 1:00;38;0,5;354;13,1;84,52;563;0;0;0;86,1;13,3;99,5;22;0,7;0
20/12/2023 2:00;33;0,4;303;13,3;84,92;563;0;0;0,1;77;9,5;86,5;8;0,47;0
20/12/2023 3:00;24;0,5;179;12,9;84,01;563;0;0;0,1;65,9;10,3;76,2;7;0,39;0
20/12/2023 4:00;16;0,6;291;12,7;85,2;562;0;0;0;25;10,5;35,5;6;0,34;0
20/12/2023 5:00;28;0,4;262;12,6;85,53;563;0;0;0,1;53,7;9,9;63,5;12;0,4;0
20/12/2023 6:00;33;0,5;329;12,6;85,77;563;0;0;0;114;12,4;126,4;19;0,7;0
20/12/2023 7:00;42;0,5;313;13,1;86,22;563;13;0;0,2;84,8;9,6;94,5;14;0,64;0
20/12/2023 8:00;39;0,8;310;14,6;83,33;564;98;0;0,8;67,3;12,4;79,5;20;0,62;0
20/12/2023 9:00;0;1,6;338;18,3;72,3;564;351;0;0;0;0;0;19;0;0
20/12/2023 10:00;34;1,2;349;22,9;56,69;564;603;0;9,5;0;0;0;8;0,39;0
20/12/2023 11:00;27;1,7;354;23,5;45,31;563;785;0;14,3;0;0;0;9;0,27;0
20/12/2023 12:00;19;1,6;341;23;39,89;563;456;0;18,8;0;0;0;6;0,19;0
20/12/2023 13:00;29;2,4;244;22,4;51,14;563;574;0;25,3;0;0;0;11;0,15;0
20/12/2023 14:00;40;3;247;21,9;53,32;562;486;0;25,5;0;0;0;17;0,19;0
20/12/2023 15:00;31;3,2;254;21,8;52,7;562;597;0;25,1;0;0;0;11;0,16;0
20/12/2023 16:00;30;3,5;273;20,1;53,59;562;273;0;22,3;0;0;0;8;0,15;0
20/12/2023 17:00;24;1,8;286;19,4;58,16;562;119;0;20,9;0;0;0;9;0,12;0
20/12/2023 18:00;26;1,1;293;17,7;61,62;562;14;0;17,6;0;0;0;7;0,14;0
20/12/2023 19:00;27;0,7;279;15,9;69,42;562;0;0;14,6;0;0;0;8;0,14;0
20/12/2023 20:00;27;0,6;184;14,8;75,92;563;0;0;8,8;0;0;0;15;0,21;0
20/12/2023 21:00;34;0,8;262;14,6;79,71;563;0;0;7,8;0;0;0;17;0,24;0
20/12/2023 22:00;32;0,4;270;14;79,92;564;0;0;6;0;0;0;14;0,21;0
20/12/2023 23:00;22;0,4;318;13;81,99;564;0;0;3,7;0;0;0;10;0,21;0
21/12/2023 0:00;33;0,5;315;12,9;84,29;564;0;0;1,4;0;0;0;10;0,27;0
21/12/2023 1:00;30;0,6;301;12,9;83,7;563;0;0;0,1;0;0;0;16;0,48;0
21/12/2023 2:00;33;0,4;305;11,7;83,57;563;0;0;0,2;0;0;0;16;0,57;0
21/12/2023 3:00;31;0,3;325;10,5;83,44;562;0;0;0,2;0;0;0;24;0,75;0
21/12/2023 4:00;47;0,4;347;11,1;85,24;562;0;0;0,1;0;0;0;28;0,81;0
21/12/2023 5:00;47;0,5;339;11,6;85,91;563;0;0;0,1;0;0;0;33;0,75;0
21/12/2023 6:00;42;1;346;11,6;85,67;563;0;0;0,2;0;0;0;24;0,55;0
21/12/2023 7:00;57;0,8;286;11,4;84,93;563;16;0;0,4;0;0;0;37;0,97;0
21/12/2023 8:00;63;1,5;341;14,6;83,8;564;187;0;2,3;0;0;0;47;0,74;0
21/12/2023 9:00;45;1,1;323;19,6;63,62;564;413;0;8,1;0;0;0;24;0,55;0
21/12/2023 10:00;30;1,2;316;22,2;52,02;564;575;0;14,6;0;0;0;22;0,35;0
21/12/2023 11:00;24;1,5;315;22,4;47,44;564;624;0;19,1;0;0;0;15;0,27;0
21/12/2023 12:00;28;1,8;322;22,9;43,82;564;639;0;22,4;0;0;0;10;0,25;0
21/12/2023 13:00;30;1,2;328;24,2;40,54;563;599;0;25,6;0;0;0;12;0,24;0
21/12/2023 14:00;47;2,7;262;23,7;42,36;562;575;0;37,7;0;0;0;22;0,32;0
21/12/2023 15:00;49;3,6;267;22;49,89;562;520;0;41;0;0;0;29;0,29;0
21/12/2023 16:00;30;3,1;264;20,1;55,58;562;251;0,1;36,6;0;0;0;21;0,27;0
21/12/2023 17:00;38;1,7;247;19,6;57,17;562;94;0;33,1;0;0;0;19;0,26;0
21/12/2023 18:00;34;2;279;17,7;62,13;563;13;0;26;0;0;0;22;0,25;0
21/12/2023 19:00;35;0,7;318;16,1;68,95;563;0;0;17,8;0;0;0;16;0,35;0
21/12/2023 20:00;52;0,7;335;15,3;74,12;564;0;0;11,4;0;0;0;23;0,41;0
21/12/2023 21:00;39;1,1;148;15,4;73,36;564;0;0;5,6;0;0;0;16;0,31;0
21/12/2023 22:00;28;0,7;273;14,8;73,58;564;0;0;5,6;0;0;0;17;0,31;0
21/12/2023 23:00;24;1,2;115;14,5;74,38;564;0;0;8,3;0;0;0;10;0,26;0
22/12/2023 0:00;32;0,7;323;13,2;77,06;564;0;0;0,8;0;0;0;21;0,56;0
22/12/2023 1:00;28;0,4;286;13;81,25;564;0;0;0,2;0;0;0;18;0,52;0
